id_filme;title;data_lanc;budget;revenue;vote_average;vote_count;popularity;id_diretor
15907;Duma;2005-04-22;12000000;0;6.9;41;4.795244;68212.0
38448;Ondine;2009-09-14;12000000;1644755;6.5;84;5.841285;17016.0
327;Brother;2000-09-09;12000000;15250000;6.8;107;5.327714;3317.0
9260;Welcome to Collinwood;2002-05-24;1200000;0;6.2;50;3.582733;19271.0
61337;Critical Care;1997-10-31;0;0;6.1;9;2.678715;39996.0
13079;The Life Before Her Eyes;2007-09-08;8000000;0;6.1;88;9.728143;78118.0
89325;Darling Companion;2012-04-20;0;0;5.3;22;2.303865;8844.0
4170;Trade;2007-01-23;12000000;0;6.8;67;11.237374;5192.0
41508;Fateless;2005-02-10;0;0;6.5;28;1.906807;47275.0
12479;Breakfast of Champions;1999-02-13;12000000;0;5.2;28;2.695896;72427.0
44555;A Woman, a Gun and a Noodle Shop;2009-12-11;0;0;4.8;13;1.416796;607.0
10133;Cypher;2002-10-01;7500000;0;6.7;192;11.636883;5877.0
21345;City of Life and Death;2009-04-22;12000000;10652498;7.6;55;4.793348;92015.0
173931;Legend of a Rabbit;2011-01-01;19000000;2570000;3.0;3;0.738652;1438306.0
61984;Space Battleship Yamato;2010-12-01;12000000;11212294;6.3;59;5.158067;43652.0
50601;5 Days of War;2011-04-14;20000000;17479;5.8;62;5.727602;16938.0
26466;Triangle;2009-10-16;12000000;0;6.9;612;25.496926;41041.0
345003;10 Days in a Madhouse;2015-11-20;1200000;0;4.3;5;0.489271;1128550.0
236751;Heaven is for Real;2014-04-16;12000000;101332962;6.0;229;11.150261;2460.0
107;Snatch;2000-09-01;10000000;83557872;7.7;2912;53.595686;956.0
357837;Dancin' It's On;2015-10-16;0;0;4.3;2;0.186234;29700.0
8913;Pet Sematary;1989-04-21;11500000;57469467;6.4;407;20.747994;56263.0
13889;Madadayo;1993-04-17;0;0;7.5;20;2.930853;5026.0
18530;The Cry of the Owl;2009-02-07;11500000;0;5.5;29;4.75919;83224.0
358451;A Tale of Three Cities;2015-08-28;0;0;6.3;5;0.753362;103602.0
927;Gremlins;1984-06-07;11000000;153083102;6.9;1596;45.072136;4600.0
11;Star Wars;1977-05-25;11000000;775398007;8.1;6624;126.393695;1.0
291870;Dirty Grandpa;2016-01-21;11500000;94073028;5.7;1406;56.805781;6733.0
907;Doctor Zhivago;1965-12-22;11000000;111858363;7.4;247;12.854853;12238.0
206563;Trash;2014-10-09;0;0;7.1;242;14.637357;468.0
11887;High School Musical 3: Senior Year;2008-10-22;0;0;6.2;821;21.801188;65310.0
45317;The Fighter;2010-12-17;25000000;93617009;7.2;1486;31.019381;17883.0
12094;Jackass Number Two;2006-09-22;11000000;72778712;6.4;298;11.227087;56578.0
10377;My Cousin Vinny;1992-03-13;11000000;64088552;7.3;384;19.231507;21217.0
249164;If I Stay;2014-08-21;11000000;78874843;7.3;1368;31.162838;1284493.0
256092;Drive Hard;2014-05-26;12000000;0;3.9;74;3.94487;84981.0
9942;Major League;1989-02-16;11000000;49797148;6.6;217;7.559192;12920.0
10748;St. Trinian's;2007-12-21;0;0;5.6;142;7.377587;21677.0
1817;Phone Booth;2002-09-09;13000000;97837138;6.7;1062;38.018085;5572.0
10229;A Walk to Remember;2002-01-25;11000000;41227069;7.5;1018;33.283554;20739.0
687;Dead Man Walking;1995-12-29;11000000;39363635;7.3;337;15.864928;504.0
796;Cruel Intentions;1999-03-05;10500000;75902208;6.6;827;23.449703;11873.0
22804;Saw VI;2009-10-22;11000000;68233629;6.0;722;31.900899;2150.0
10156;History of the World: Part I;1981-06-12;11000000;31672907;6.5;204;14.282314;14639.0
12837;The Secret Life of Bees;2008-09-17;11000000;38105395;7.4;158;7.645979;71947.0
17708;Corky Romano;2001-10-12;11000000;23978402;4.1;54;3.495758;123694.0
13937;Raising Cain;1992-08-07;12000000;37170057;5.9;65;7.558959;1150.0
28932;F.I.S.T.;1978-04-26;11;11;6.4;29;3.375208;13563.0
31909;Invaders from Mars;1986-01-01;12000000;4884663;5.5;57;4.234269;10051.0
167073;Brooklyn;2015-10-20;11000000;62076141;7.2;1213;39.337949;77269.0
3175;Barry Lyndon;1975-12-18;11000000;20000000;7.7;505;29.543331;240.0
14369;Out Cold;2001-11-21;24000000;14782676;5.8;53;4.12064;82221.0
16888;The Ladies Man;2000-10-13;24000000;13700000;5.7;34;2.259537;68215.0
121826;Quartet;2012-09-08;11000000;59520298;6.3;139;7.722021;4483.0
10646;Tomcats;2001-03-30;11000000;23430766;4.9;74;7.063053;50942.0
12149;Frailty;2001-11-17;11000000;13110448;7.0;334;16.003958;2053.0
304357;Woman in Gold;2015-04-10;11000000;61619773;7.3;440;21.204929;133502.0
11184;Kinsey;2004-09-04;0;0;6.6;131;6.799314;15557.0
766;Army of Darkness;1992-10-09;11000000;0;7.3;838;33.758281;7623.0
20009;Slackers;2002-02-01;14000000;6413915;5.4;60;9.371811;113641.0
1587;What's Eating Gilbert Grape;1993-12-17;11000000;30000000;7.5;919;33.282794;5306.0
30973;The Visual Bible: The Gospel of John;2003-09-11;10000000;4069090;8.2;12;3.208172;107414.0
11109;Vera Drake;2004-10-22;11000000;0;6.8;80;4.131918;65452.0
9027;The Guru;2002-08-21;0;0;5.1;75;4.093288;56714.0
63020;The Perez Family;1995-05-12;11000000;2832826;6.6;9;1.187671;6495.0
86829;Inside Llewyn Davis;2013-10-06;11000000;32935319;7.2;834;36.319205;1223.0
11065;O;2001-08-31;0;16017403;5.8;75;4.146752;1462.0
13888;Return to the Blue Lagoon;1991-08-02;11000000;2807854;5.1;153;9.705589;83467.0
42345;The Molly Maguires;1970-01-27;11000000;2200000;5.9;16;1.396985;18854.0
13994;Romance & Cigarettes;2005-09-13;0;2945242;6.0;33;4.056774;1241.0
1590;Copying Beethoven;2006-09-10;11000000;0;6.2;42;5.062687;1128.0
62728;Brighton Rock;2010-09-13;0;0;5.6;35;3.122152;17608.0
11917;Saw V;2008-10-23;10800000;113857533;5.9;820;32.943848;2679.0
45138;Machine Gun McCain;1969-04-01;0;0;7.3;6;0.700127;132257.0
80271;LOL;2012-02-10;11000000;0;5.9;881;31.763201;229568.0
4657;Jindabyne;2006-07-20;0;0;5.7;25;8.950864;38774.0
14395;Kabhi Alvida Naa Kehna;2006-08-11;7400000;17000000;6.1;42;3.246903;35736.0
24137;An Ideal Husband;1999-04-15;14000000;18535191;6.3;46;4.519523;56710.0
190847;The Last Days on Mars;2013-08-11;0;0;5.2;302;18.764453;90508.0
11056;Darkness;2002-10-02;0;0;5.6;112;6.340135;54525.0
62;2001: A Space Odyssey;1968-04-10;10500000;68700000;7.9;2998;86.201184;240.0
601;E.T. the Extra-Terrestrial;1982-04-03;10500000;792910554;7.3;3269;56.105798;488.0
13067;In the Land of Women;2007-04-16;10000000;17500000;5.8;160;12.792446;30368.0
25379;The Blue Butterfly;2004-02-20;0;0;6.8;6;1.985552;135534.0
88641;There Goes My Baby;1994-09-02;10500000;123509;8.5;2;0.037073;67834.0
58051;Housefull;2010-04-30;0;0;5.2;29;0.12082;14086.0
14877;September Dawn;2007-05-17;11000000;0;5.0;16;3.646848;56828.0
96399;For Greater Glory - The True Story of Cristiada;2012-06-01;12000000;9622846;6.4;35;5.759545;112630.0
304410;The Bélier Family;2014-12-17;11000000;0;7.0;766;25.302978;85340.0
489;Good Will Hunting;1997-12-05;10000000;225933435;7.9;2811;43.734886;5216.0
373314;Misconduct;2016-02-05;11000000;0;5.3;149;10.016909;432629.0
214;Saw III;2006-10-27;10000000;163876815;6.1;1071;33.124871;2675.0
10890;Stripes;1981-06-25;10000000;85300000;6.5;249;10.892398;8858.0
1588;Bring It On;2000-08-25;28000000;90449929;5.8;568;14.754281;59026.0
316727;The Purge: Election Year;2016-06-29;10000000;118587880;6.1;1306;53.727146;53120.0
10314;She's All That;1999-01-29;10000000;103166989;5.7;418;8.9876;64815.0
663;Saw IV;2007-10-25;10000000;139352633;5.9;903;29.244768;2675.0
11804;White Noise;2005-01-07;10000000;91196419;5.6;261;14.447723;61357.0
16781;Madea's Family Reunion;2006-02-24;6000000;57231524;6.0;77;5.882208;80602.0
11873;The Color of Money;1986-10-07;13800000;52293982;6.7;291;17.3393;1032.0
9289;The Longest Day;1962-09-25;10000000;50100000;7.2;234;19.524972;9894.0
10414;The Mighty Ducks;1992-10-01;10000000;50752337;6.4;198;8.932837;18356.0
1970;The Grudge;2004-10-22;10000000;183474602;5.8;865;35.695442;20310.0
9614;Happy Gilmore;1996-02-16;12000000;41205099;6.5;755;26.598884;17494.0
8922;Jeepers Creepers;2001-07-01;10000000;59217789;6.1;720;23.316208;56349.0
1648;Bill & Ted's Excellent Adventure;1989-02-17;10000000;40485039;6.7;454;25.929893;18356.0
17917;Oliver!;1968-09-26;10000000;37402877;7.0;103;8.305998;15378.0
74534;The Best Exotic Marigold Hotel;2011-11-28;10000000;136836156;6.9;459;21.258991;18844.0
19405;Recess: School's Out;2001-01-27;10000000;44460850;6.6;67;5.699058;141706.0
9355;Mad Max Beyond Thunderdome;1985-06-29;12305523;36230219;5.9;748;36.582038;20629.0
10999;Commando;1985-10-03;10000000;57500000;6.4;742;34.224204;67753.0
321258;The Boy;2016-01-22;10000000;64188367;5.8;1102;38.179483;62768.0
44040;Devil;2010-01-13;10000000;33583175;5.8;816;30.934688;77147.0
10426;Friday After Next;2002-11-22;20000000;33526835;6.0;100;7.499639;65133.0
280092;Insidious: Chapter 3;2015-06-04;10000000;104303851;6.2;983;45.946524;2128.0
13938;The Last Dragon;1985-03-22;10000000;25754284;6.4;69;4.928777;77300.0
10163;The Lawnmower Man;1992-03-05;10000000;32101000;5.4;197;10.125029;57090.0
12182;Nick and Norah's Infinite Playlist;2008-10-03;9000000;32973937;6.4;379;20.452449;71548.0
1832;Dogma;1999-11-12;10000000;30652890;6.8;823;14.543435;19303.0
9034;The Banger Sisters;2002-09-20;10000000;0;5.5;62;6.015354;12648.0
15301;Twilight Zone: The Movie;1983-06-24;10000000;29450919;6.2;161;12.902975;488.0
10135;Road House;1989-05-19;15000000;30050028;6.3;252;6.216203;63943.0
26352;A Low Down Dirty Shame;1994-11-23;10000000;29392418;6.0;31;3.290639;35689.0
20616;Swimfan;2002-09-06;8500000;34411240;5.0;70;4.844451;15337.0
9794;Employee of the Month;2006-10-06;12000000;38368909;5.3;153;9.559737;47364.0
15037;Can't Hardly Wait;1998-06-12;10000000;25605015;6.1;122;11.350382;13614.0
227;The Outsiders;1983-03-25;10000000;33697647;6.9;291;13.455373;1776.0
294272;Pete's Dragon;2016-08-10;65000000;143695338;6.2;679;31.974359;592493.0
11336;The Dead Zone;1983-10-21;10000000;20766616;6.9;311;16.78512;224.0
283445;Sinister 2;2015-08-19;10000000;52882018;5.4;581;26.090495;145142.0
88036;Sparkle;2012-08-17;14000000;24637469;5.8;36;2.698185;225556.0
10984;Valentine;2001-02-01;0;0;5.0;114;5.904126;59958.0
22824;The Fourth Kind;2009-11-06;10000000;42333295;5.8;441;22.888173;62369.0
9526;A Prairie Home Companion;2006-06-09;10000000;0;6.4;81;5.025446;9789.0
39349;Sugar Hill;1994-02-25;0;0;5.2;13;2.580808;78997.0
15983;Invasion U.S.A.;1985-09-27;0;0;5.3;49;4.192064;64195.0
14544;Roll Bounce;2005-09-23;0;0;6.1;27;2.596338;72024.0
11545;Rushmore;1998-09-17;9000000;17096053;7.5;676;18.289303;5655.0
42684;Skyline;2010-11-11;10000000;66821036;4.7;507;26.268209;6037.0
268238;The Second Best Exotic Marigold Hotel;2015-02-26;10000000;85978266;6.3;272;17.592299;18844.0
8359;Kit Kittredge: An American Girl;2008-07-02;0;0;6.4;34;6.27141;55439.0
15648;The Perfect Man;2005-06-17;0;0;5.5;203;11.158906;68770.0
41823;Mo' Better Blues;1990-08-03;10000000;16153593;6.3;47;3.079862;5281.0
11891;Kung Pow: Enter the Fist;2002-01-25;0;0;6.1;159;8.288813;4489.0
9362;Tremors;1990-01-19;11000000;48572000;6.6;864;32.579697;33485.0
9902;Wrong Turn;2003-05-30;12600000;28650575;6.0;635;33.555764;60243.0
14729;The Long Riders;1980-05-12;10000000;15795189;6.6;50;2.959547;1723.0
9455;The Corruptor;1999-03-12;25000000;15156200;6.0;57;4.068107;15890.0
103731;Mud;2013-05-01;10000000;21587700;7.0;1068;17.663353;71872.0
10090;Reno 911!: Miami;2007-02-23;10000000;20342161;5.6;72;4.207456;59413.0
164558;One Direction: This Is Us;2013-08-28;10000000;0;8.0;201;7.944457;57492.0
19905;The Goods: Live Hard, Sell Hard;2009-08-14;10000000;0;5.4;58;3.352702;57692.0
17710;Hey Arnold! The Movie;2002-06-28;0;0;5.6;62;5.856363;1409418.0
75900;My Week with Marilyn;2011-10-17;6400000;35057696;6.6;406;21.006078;133502.0
9515;The Matador;2005-05-12;10000000;17297244;6.2;136;5.647538;44740.0
27322;Love Jones;1997-03-14;10000000;0;8.1;12;1.000178;120515.0
328425;The Gift;2015-07-30;5000000;58978653;6.7;1049;27.247013;33192.0
14120;End of the Spear;2005-12-02;0;0;6.1;15;1.83428;307546.0
10050;Get Over It;2001-03-08;10000000;0;5.5;75;11.592129;62514.0
1542;Office Space;1999-02-19;10000000;12827813;7.4;1050;18.366362;17403.0
10490;Drop Dead Gorgeous;1999-07-23;10000000;10571408;6.4;86;6.736274;59412.0
87093;Big Eyes;2014-12-24;10000000;28883511;6.8;1196;28.570174;510.0
10029;Very Bad Things;1998-09-11;30000000;9898412;6.2;179;5.671691;36602.0
9893;Sleepover;2004-07-09;0;0;5.3;101;5.842299;54597.0
11507;Body Double;1984-10-25;10000000;8801940;6.4;137;9.525626;1150.0
37931;MacGruber;2010-05-21;10000000;6110000;5.1;179;14.038512;62863.0
3472;Dirty Pretty Things;2002-09-05;0;0;6.8;131;9.177896;3224.0
87818;Movie 43;2013-01-01;6000000;32438988;4.4;797;35.350303;2171.0
13160;Over Her Dead Body;2008-02-01;10000000;0;5.3;145;12.067921;57173.0
88005;Seeking a Friend for the End of the World;2012-06-22;10000000;9636289;6.3;700;30.863082;71551.0
52067;Cedar Rapids;2011-02-11;0;6861102;5.9;135;10.254807;61069.0
73;American History X;1998-10-30;20000000;23875127;8.2;3016;73.567232;814.0
134597;The Collection;2012-09-21;0;6842058;5.9;289;16.361743;51023.0
24034;Teacher's Pet;2004-01-16;10000000;0;5.5;2;1.374409;1082114.0
14283;The Red Violin;1998-09-10;18000000;9495408;7.3;99;6.18869;78012.0
404;The Straight Story;1999-10-15;10000000;0;7.7;306;15.280261;5602.0
13201;Deuces Wild;2002-05-03;0;0;5.5;34;0.753481;65390.0
209403;Bad Words;2013-09-06;9500000;7800000;6.4;334;14.105392;23532.0
7942;Run, Fatboy, Run;2007-09-06;10000000;33000000;6.2;238;14.905357;14409.0
73247;Heartbeeps;1981-12-18;10000000;2154696;3.8;6;0.518056;83198.0
253331;Black or White;2014-09-06;9000000;21571189;6.5;115;12.172131;24173.0
34043;On the Line;2001-10-26;0;0;4.1;10;3.084874;60045.0
9952;Rescue Dawn;2006-09-09;10000000;7177143;6.9;336;17.078656;6818.0
256924;Danny Collins;2015-03-19;10000000;10835752;6.6;183;16.318608;15892.0
82532;Jeff, Who Lives at Home;2011-09-13;10000000;4417580;6.1;217;10.409155;45405.0
41110;I Am Love;2009-09-05;0;0;6.9;73;5.355763;78160.0
134371;Atlas Shrugged Part II;2012-10-12;0;0;5.4;41;4.725357;21475.0
2088;Romeo Is Bleeding;1993-09-13;11500000;3275585;5.7;36;4.850402;21377.0
10388;The Limey;1999-05-15;10000000;3193102;6.6;105;8.902102;1884.0
1640;Crash;2004-01-13;6500000;98410061;7.2;1149;28.223163;455.0
25520;The House of Mirth;2000-09-23;10000000;5164404;6.4;25;3.007816;93911.0
27342;Malone;1987-05-01;0;0;6.8;15;1.610132;23858.0
13689;Peaceful Warrior;2006-03-30;0;0;7.3;90;8.326131;56349.0
67911;Bucky Larson: Born to Be a Star;2011-09-09;10000000;0;4.4;51;3.919057;66512.0
24664;Bamboozled;2000-10-06;0;0;6.3;24;2.23411;5281.0
329440;The Forest;2016-01-07;10000000;40055439;4.8;448;19.865989;1300274.0
47890;Sphinx;1981-02-11;14000000;439564;6.0;2;0.310513;13265.0
252512;While We're Young;2015-04-03;10000000;7587485;5.8;383;19.263477;5656.0
55720;A Better Life;2011-06-24;10000000;1759252;7.0;54;4.123533;3288.0
9613;Spider;2002-12-13;0;0;6.4;168;6.948401;224.0
29076;Gun Shy;2000-02-04;10000000;1631839;5.4;24;3.988432;95818.0
29339;Nicholas Nickleby;2002-12-27;0;0;6.8;49;5.099923;32983.0
68812;The Iceman;2012-09-01;20000000;1969193;6.4;365;19.494703;81476.0
32740;Krrish;2006-06-23;0;0;5.5;46;3.759988;1032103.0
14195;Cecil B. Demented;2000-05-17;10000000;0;6.2;51;4.176066;10367.0
73567;Killer Joe;2011-09-10;10000000;3665069;6.5;425;16.436178;15175.0
41479;The Joneses;2009-09-13;10000000;7022728;6.1;210;14.979375;126910.0
15394;Owning Mahowny;2003-05-02;0;0;6.8;37;8.045488;228797.0
10071;The Brothers Solomon;2007-09-07;0;0;4.9;46;8.312153;59410.0
1989;My Blueberry Nights;2007-05-16;10000000;21786738;6.0;190;10.733761;12453.0
91076;Illuminata;1998-05-21;0;0;6.3;7;0.111313;1241.0
12779;Swept Away;2002-10-11;10000000;598645;4.8;50;4.570043;956.0
13191;War, Inc.;2008-04-28;5000000;1296184;5.6;86;6.265659;93047.0
11770;Shaolin Soccer;2001-07-12;0;42776760;6.6;491;17.54768;57607.0
12703;The Brown Bunny;2004-08-27;10000000;0;5.5;62;3.412162;22461.0
64559;The Swindle;1997-10-15;0;0;6.4;5;0.627964;19069.0
222649;Rosewater;2014-11-07;0;0;6.5;98;5.75555;12219.0
115872;The Chambermaid on the Titanic;1997-10-10;0;0;5.3;3;1.031142;37577.0
101173;Coriolanus;2011-02-14;7700000;1072602;5.9;131;7.554799;5469.0
25350;Imaginary Heroes;2004-09-14;10000000;0;6.3;29;2.85283;11013.0
10034;High Heels and Low Lifes;2001-07-16;0;0;6.4;12;1.769593;141450.0
20178;World's Greatest Dad;2009-08-20;10000000;295750;6.5;177;9.805551;95024.0
5072;Severance;2006-05-19;0;0;6.4;169;12.898984;41041.0
18191;Edmond;2005-08-31;10000000;0;6.0;50;2.803642;27991.0
31007;Welcome to the Rileys;2010-10-29;0;42145;6.4;139;6.085879;65317.0
11546;Police Academy: Mission to Moscow;1994-06-09;0;126247;4.1;178;11.946898;69801.0
41894;Blood Done Sign My Name;2010-02-01;0;0;6.0;5;0.397341;7671.0
184374;Cinco de Mayo: La Batalla;2013-05-03;10000000;0;5.8;14;0.072085;1432207.0
268171;Elsa & Fred;2014-03-07;10000000;0;6.2;31;2.849895;28898.0
78149;An Alan Smithee Film: Burn, Hollywood, Burn;1998-02-20;10000000;45779;3.0;9;0.666218;55948.0
24663;The Open Road;2009-02-07;0;0;4.8;19;1.388136;17845.0
39037;The Good Guy;2009-04-25;3200000;0;5.4;59;2.631688;129716.0
22805;Motherhood;2009-01-21;0;0;4.7;44;10.955567;89395.0
39055;Free Style;2008-12-24;0;140987;5.8;4;0.122874;56506.0
245846;Strangerland;2015-07-01;10000000;17472;5.1;83;5.145655;219961.0
25186;Janky Promoters;2009-10-16;10000000;9069;7.0;5;1.728816;65133.0
15017;Blonde Ambition;2007-12-21;10000000;0;3.9;29;3.064563;69144.0
12245;The Oxford Murders;2008-01-18;14100000;0;5.7;188;9.318033;57865.0
49787;The Reef;2010-05-15;0;0;5.4;130;7.245108;81328.0
16358;Eulogy;2004-10-15;0;0;6.4;34;9.085482;4910.0
7006;White Noise 2: The Light;2007-01-05;0;0;5.6;80;6.814247;27226.0
66767;Beat the World;2011-06-10;10000000;0;4.3;16;2.873796;31120.0
17622;Fifty Dead Men Walking;2008-09-10;0;0;6.1;35;4.481897;22140.0
283671;Jungle Shuffle;2014-08-07;0;0;6.5;1;1.413934;1291685.0
18516;Adam Resurrected;2008-08-08;10000000;0;6.4;22;2.574014;1035.0
217708;Of Horses and Men;2013-08-30;10;11;6.9;26;1.617943;42092.0
42057;It's a Wonderful Afterlife;2010-05-07;0;0;4.3;9;1.259968;6220.0
17577;The Devil's Tomb;2009-05-26;10000000;0;4.0;53;5.099472;25527.0
14608;Partition;2007-02-02;0;0;6.4;6;2.131524;87121.0
34417;Good Intentions;2010-03-09;0;0;5.0;6;0.304566;1434341.0
15067;The Good, The Bad, The Weird;2008-07-16;10000000;0;7.1;193;11.847324;543568.0
78383;Nurse 3-D;2013-09-28;10;10000000;4.9;119;10.013629;71901.0
43090;Gunless;2010-04-30;10000000;0;6.7;27;3.753703;107630.0
16614;Adventureland;2009-04-03;9500000;17164377;6.4;737;19.978021;54733.0
9700;The Lost City;2005-09-03;9600000;4386236;6.0;24;3.588529;1271.0
10471;Next Friday;2000-01-12;11000000;59827328;6.4;135;9.337388;52112.0
250066;American Heist;2014-09-11;10000000;0;4.3;158;11.431434;232858.0
667;You Only Live Twice;1967-06-12;9500000;111584787;6.5;531;28.675891;10076.0
208869;Plastic;2014-04-30;10;0;6.1;86;9.70276;63052.0
86837;Amour;2012-07-01;8900000;19839492;7.5;400;17.151293;6011.0
10306;Poltergeist III;1988-06-10;10500000;14144000;4.5;123;11.225044;33094.0
106845;Re-Kill;2015-10-16;9500000;0;4.9;34;5.346205;1040955.0
11576;It's a Mad, Mad, Mad, Mad World;1963-11-07;9400000;60000000;7.0;140;14.562991;4081.0
219;Volver;2006-03-16;12899867;85582407;7.3;406;19.747809;309.0
11827;Heavy Metal;1981-08-07;9300000;0;6.2;148;12.928269;70616.0
22820;Gentlemen Broncos;2009-09-30;10000000;0;6.2;51;3.193777;53925.0
31174;Richard III;1995-12-29;0;0;6.9;49;5.107235;33315.0
244316;Into the Grizzly Maze;2015-02-27;10000000;0;5.1;74;10.073144;2679.0
37737;Kites;2010-05-21;0;0;6.0;40;4.807549;119819.0
62215;Melancholia;2011-05-26;7400000;21817298;7.0;885;36.173598;42.0
66125;Red Dog;2011-08-04;0;0;7.1;83;5.499412;110427.0
132316;Jab Tak Hai Jaan;2012-11-13;0;0;7.3;66;5.900535;35770.0
348;Alien;1979-05-25;11000000;104931801;7.9;4470;94.184658;578.0
30497;The Texas Chain Saw Massacre;1974-10-01;85000;30859000;7.2;590;29.262427;10051.0
27586;The Runaways;2010-03-19;10000000;2995811;6.3;254;17.611971;98521.0
14811;Fiddler on the Roof;1971-11-03;9000000;83304330;7.4;134;7.623979;13563.0
660;Thunderball;1965-12-16;5500000;141195658;6.5;562;31.036;9855.0
68684;Detention;2011-03-16;10000000;0;5.7;129;10.424596;66823.0
40794;Loose Cannons;2010-02-12;7000000;8220215;7.0;118;7.720692;72197.0
9400;Set It Off;1996-11-06;9000000;41590886;6.9;66;6.717994;37932.0
16162;The Best Man;1999-10-22;9000000;34573780;6.8;38;3.951041;72024.0
10585;Child's Play;1988-11-08;9000000;44196684;6.3;581;27.600843;64796.0
2359;Sicko;2007-05-18;9000000;24538513;7.3;235;14.098952;17087.0
238636;The Purge: Anarchy;2014-07-17;9000000;108782847;6.6;1954;82.975841;53120.0
10472;Down to You;2000-01-21;9000000;0;4.9;70;3.269459;65627.0
11282;Harold & Kumar Go to White Castle;2004-05-30;9000000;23936908;6.6;693;18.514292;56591.0
6521;The Contender;2000-10-13;9000000;0;6.7;60;7.029126;21526.0
14181;Boiler Room;2000-02-18;26000000;28780255;6.5;201;11.233081;24294.0
1621;Trading Places;1983-06-07;40600000;90400000;7.1;738;34.022209;4610.0
9656;Black Christmas;2006-12-25;9000000;21510851;4.8;119;4.134327;58403.0
16428;Breakin' All the Rules;2004-05-14;0;0;5.8;21;6.904734;74063.0
10705;Henry V;1989-10-05;9000000;0;7.4;71;4.641006;11181.0
8272;The Savages;2007-01-19;0;0;6.8;110;5.663889;54240.0
24621;Chasing Papi;2003-04-16;0;6126237;6.3;16;1.118511;1214860.0
